id,run,time,fuel_consumption,speed,acc_long,acc_lat,acc_norm,throttle_position,engine_speed,steering_angle,deflection,deterministic_score,fuzzy_score,jerk_score,deterministic_class,fuzzy_class,jerk_class,group_match_strength,group_match_id,cluster_id,cluster_score
84831,41,11,550.4,4,0.2,0.2,0.282842712474619,8.9,886,323.5,60.3,0,0.152950819672131,0.686258091051075,Normal,Calmo,Normal,2,1,1,2.32642186302275
84832,41,12,934.4,6,0.7,0.5,0.860232526704263,14.1,1208,372.3,48.8,0,0.152950819672131,0.710921891552893,Normal,Calmo,Normal,2,1,1,1.74519426928524
84833,41,13,857.6,8,0.3,0.8,0.854400374531753,11.3,1370,361.4,10.9,0,0.152950819672131,0.710921891552893,Normal,Calmo,Normal,2,1,1,0.792785871679413
84834,41,14,921.6,9,0.2,0.6,0.632455532033676,12.7,1489,236.4,125,0,0.152950819672131,0.718955162260602,Normal,Calmo,Normal,2,1,1,4.85131617070432
84835,41,15,1292.8,12,0.7,0.9,1.14017542509914,15.5,1850,181.2,55.2,0,0.158348343959159,0.837067474325448,Normal,Calmo,Normal,2,1,1,2.59274780214622
84836,41,16,947.2,13,0.2,0.5,0.53851648071345,11.3,1650,89.1,92.1,0,0.152950819672131,0.89026662983052,Normal,Calmo,Normal,2,1,1,3.54001142965089
84837,41,17,537.6,13,-0.2,0.2,0.282842712474619,7.1,1170,25.5,63.6,0,0.152950819672131,0.830177912932859,Normal,Calmo,Normal,2,1,1,2.31633543202878
84838,41,18,435.2,12,-0.4,-0.5,0.640312423743285,7.5,948,-76.7,102.2,0,0.152950819672131,0.750228553941578,Normal,Calmo,Normal,2,1,1,3.82925704116018
84839,41,19,448,10,-0.8,-1.2,1.4422205101856,7.5,899,-245.4,168.7,0,0.17106450318969,0.643053046235638,Normal,Calmo,Normal,2,1,1,6.8370775708191
84840,41,20,435.2,8,-0.8,-1.3,1.52643375224737,8,858,-387.2,141.8,0,0.172436210710111,0.750228553941578,Normal,Calmo,Normal,2,1,1,5.78896458306964
84841,41,21,870.4,8,0.1,-1.1,1.10453610171873,13.6,1229,-315,72.2,0,0.156945249163477,0.750228553941578,Normal,Calmo,Normal,2,1,1,2.73319723616856
84842,41,22,896,10,0.2,-1.2,1.21655250605964,11.8,1350,-231.3,83.7,0,0.161428603080317,0.802028060178354,Normal,Calmo,Normal,2,1,1,3.25783148861964
84843,41,23,524.8,11,-0.4,-1.4,1.4560219778561,7.5,1117,-289.7,58.4,0,0.171678950728065,0.686258091051074,Normal,Calmo,Normal,2,1,1,2.48532159875181
84844,41,24,614.4,10,-0.5,-1.8,1.86815416922694,10.4,1185,-369.1,79.4,0,0.15801295542967,0.802028060178354,Normal,Calmo,Normal,2,1,1,3.71528696758369
84845,41,25,1126.4,11,0.1,-1.9,1.90262975904404,16.5,1511,-250.1,119,0,0.156667048270747,0.830177912932859,Normal,Calmo,Normal,2,1,1,5.26203893193866
84846,41,26,1728,15,0.9,-1.2,1.5,24,1783,-97.2,152.9,0,0.173661971830986,1.01109171751642,Normal,Calmo,Agressivo,2,1,1,6.52319942249096
84847,41,27,1126.4,18,0.3,-0.7,0.761577310586391,11.3,1710,-38.2,59,0,0.152950819672131,1.01109171751642,Normal,Calmo,Agressivo,2,1,1,2.32618920551243
84848,41,28,448,17,-0.8,0.2,0.824621125123532,8.5,1157,19.9,58.1,0,0.152950819672131,1.05010122721312,Normal,Calmo,Agressivo,2,1,1,1.92468377280356
84849,41,29,499.2,15,-0.5,0.1,0.509901951359279,8.5,997,4.9,15,0,0.152950819672131,1.05010122721312,Normal,Calmo,Agressivo,2,1,1,0.556299203463861
84850,41,30,460.8,13,-0.7,-0.1,0.707106781186547,8,940,-20.6,25.5,0,0.152950819672131,1.05010122721312,Normal,Calmo,Agressivo,2,1,1,0.725992620304984
84851,41,31,499.2,9,-1.8,0,1.8,8.9,868,-30.4,9.8,0,0.160769230769231,1.05010122721312,Normal,Calmo,Agressivo,2,1,1,2.36877747353709
84852,41,32,512,5,-0.8,0,0.8,8.9,848,-19,11.4,0,0.152950819672131,1.0717550770594,Normal,Calmo,Agressivo,2,1,1,0.87096080180073
84853,41,33,1177.6,6,1.1,0,1.1,36.2,1353,-8.9,10.1,0,0.156772486772487,1.24987045947791,Normal,Calmo,Agressivo,2,1,1,2.03961138178609
84854,41,34,1779.2,11,1.4,0,1.4,24,1988,-16.9,8,0,0.169227053140097,1.45379931874134,Normal,Calmo,Agressivo,2,1,1,2.77736412126101
84855,41,35,921.6,14,0.4,-0.2,0.447213595499958,10.8,1722,-32.2,15.3,0,0.152950819672131,1.33862166220185,Normal,Calmo,Agressivo,2,1,1,1.264630089229
84856,41,36,742.4,15,0.1,-0.2,0.223606797749979,10.4,1558,-28.9,3.3,0,0.152950819672131,1.2726386418523,Normal,Calmo,Agressivo,2,1,1,1.32169213380199
84857,41,37,537.6,16,-0.4,-0.2,0.447213595499958,7.5,1490,-22.1,6.8,0,0.152950819672131,1.37251618210215,Normal,Calmo,Agressivo,2,1,1,0.817247755184755
84858,41,38,396.8,14,-1.1,-0.2,1.11803398874989,7.1,1217,-24.6,2.5,0,0.15746696402075,1.37669432321931,Normal,Calmo,Agressivo,2,1,1,0.990195018509814
84859,41,39,384,11,-1.2,-0.5,1.3,7.5,983,-134,109.4,0,0.164925373134328,1.37669432321931,Normal,Calmo,Agressivo,2,1,1,4.3077267107321
84860,41,40,409.6,8,-1,-0.6,1.16619037896906,8,861,-197.8,63.8,0,0.15938405410841,1.37669432321931,Normal,Calmo,Agressivo,2,1,1,2.46764696433966
84861,41,41,665.6,7,0.1,-0.6,0.608276253029822,11.8,1132,-221.9,24.1,0,0.152950819672131,1.37669432321931,Normal,Calmo,Agressivo,2,1,1,0.737579732955361
84862,41,42,1318.4,10,1,-1.1,1.48660687473185,17.9,1814,-210.9,11,0,0.173027533079178,1.2726386418523,Normal,Calmo,Agressivo,2,1,1,2.32661187038746
84863,41,43,1625.6,13,1,-1.1,1.48660687473185,19.7,2080,-128.4,82.5,0,0.173027533079178,1.28610609247128,Normal,Calmo,Agressivo,2,1,1,4.06010538001524
84864,41,44,1856,17,1,-1.2,1.56204993518133,31.9,1972,-80.1,48.3,0,0.170868216099139,0.890266629830519,Normal,Calmo,Normal,2,1,1,3.4700417147151
84865,41,45,2572.8,21,1.3,-0.9,1.58113883008419,94.9,2233,-44.2,35.9,0.302854838709677,0.170020305527581,0.890266629830519,Agressivo,Calmo,Normal,0,0,3,2.70124342411225
84866,41,46,3072,26,1.2,-0.5,1.3,83.1,2494,-13.1,31.1,0.240048387096774,0.164925373134328,0.802028060178354,Agressivo,Calmo,Normal,0,0,3,1.87657715833151
84867,41,47,2355.2,29,0.9,-0.2,0.921954445729289,97.2,2016,-7.5,5.6,0.315096774193548,0.171428571428571,0.830177912932859,Agressivo,Calmo,Normal,0,0,3,2.04790468860211
84868,41,48,2329.6,33,0.9,0.1,0.905538513813742,100,2082,4.6,12.1,0.33,0.167058823529412,0.830177912932859,Agressivo,Calmo,Normal,0,0,3,2.02283649299919
84869,41,49,2662.4,36,0.9,0.4,0.98488578017961,87.3,2286,6.9,2.3,0.262403225806452,0.160769230769231,0.830177912932859,Agressivo,Calmo,Normal,0,0,3,1.21768343540003
84870,41,50,2675.2,39,0.7,0.2,0.728010988928052,68.6,2265,3.8,3.1,0.162870967741935,0.154838709677419,0.830177912932859,Agressivo,Calmo,Normal,0,0,3,1.20263107737432
84871,41,51,2240,41,0.6,0.2,0.632455532033676,100,1996,3.3,0.5,0.33,0.166009852216749,0.750228553941579,Agressivo,Calmo,Normal,0,0,3,2.09347413568322
84872,41,52,2342.4,43,0.6,0.2,0.632455532033676,86.4,2091,4.1,0.8,0.257612903225806,0.191158940397351,0.686258091051075,Agressivo,Calmo,Normal,0,0,3,1.55488144944806
84873,41,53,2534.4,46,0.6,0.3,0.670820393249937,66.7,2210,4.9,0.800000000000001,0.152758064516129,0.227079796264856,0.643053046235639,Agressivo,Calmo,Normal,0,0,3,1.29016354653461
84874,41,54,2112,48,0.4,0.4,0.565685424949238,23,2168,8.7,3.8,0,0.2502787456446,0.643053046235639,Normal,Calmo,Normal,2,1,2,1.57732876810032
84875,41,55,1689.6,49,0.3,0.6,0.670820393249937,24,1781,8.5,0.199999999999999,0,0.261769911504425,0.577157772284801,Normal,Calmo,Normal,2,1,2,1.18142788125374
84876,41,56,1510.4,50,0.2,0.6,0.632455532033676,17.4,1745,7.6,0.9,0,0.273243243243243,0.643053046235639,Normal,Calmo,Normal,2,1,2,0.852989890358055
84877,41,57,780.8,51,-0.2,0.8,0.824621125123532,10.8,1761,16,8.4,0,0.284742647058823,0.525050613606556,Normal,Calmo,Normal,2,1,2,0.921931123861193
84878,41,58,1292.8,51,0.1,1,1.00498756211209,13.2,1777,10.9,5.1,0,0.288587454969226,0.525050613606556,Normal,Calmo,Normal,2,1,2,1.24761236087199
84879,41,59,345.6,50,-0.5,0.4,0.640312423743285,5.2,1602,1.7,9.2,0,0.273243243243243,0.525050613606556,Normal,Calmo,Normal,2,1,2,1.18938643112974
84880,41,60,230.4,48,-0.5,0.1,0.509901951359279,7.5,1614,-1.8,3.5,0,0.2502787456446,0.491139876707791,Normal,Calmo,Calmo,3,1,2,1.15154456702299
84881,41,61,537.6,47,-0.3,-0.1,0.316227766016838,7.1,1612,2.3,4.1,0,0.23872852233677,0.491139876707791,Normal,Calmo,Calmo,3,1,2,0.931650988896118
84882,41,62,256,46,-0.5,0.3,0.58309518948453,4.7,1435,7.1,4.8,0,0.227079796264856,0.49113987670779,Normal,Calmo,Calmo,3,1,2,1.41546283638343
84883,41,63,51.2,45,-0.5,0.3,0.58309518948453,6.6,1483,3,4.1,0,0.215294117647059,0.525050613606556,Normal,Calmo,Normal,2,1,1,1.51017923222655
84884,41,64,0,43,-0.6,0,0.6,6.6,1467,0.9,2.1,0,0.191158940397351,0.525050613606557,Normal,Calmo,Normal,2,1,1,1.47229069419986
84885,41,65,0,40,-1,0.1,1.00498756211209,5.7,1372,0,0.9,0,0.153133282507582,0.525050613606557,Normal,Calmo,Normal,2,1,1,1.46460569589601
84886,41,66,0,36,-1.8,0.1,1.80277563773199,5.2,1297,0,0,0,0.160769230769231,0.49113987670779,Normal,Calmo,Calmo,3,1,1,2.55253161713186
84887,41,67,0,30,-1.7,0,1.7,6.1,1417,-0.4,0.4,0,0.173661971830986,0.577157772284798,Normal,Calmo,Normal,2,1,1,2.31050438860336
84888,41,68,320,26,-1.2,0,1.2,6.6,1096,0.5,0.9,0,0.164925373134328,0.677837427471392,Normal,Calmo,Normal,2,1,1,1.25359868818141
84889,41,69,435.2,22,-1.1,0.1,1.10453610171873,7.1,903,-3.4,3.9,0,0.156945249163477,0.750228553941577,Normal,Calmo,Normal,2,1,1,1.10297242637277
84890,41,70,524.8,18,-1.1,-0.2,1.11803398874989,8,1056,-18,14.6,0,0.15746696402075,0.802028060178352,Normal,Calmo,Normal,2,1,1,0.901667669098234
84891,41,71,499.2,14,-1.5,0.1,1.50332963783729,8,987,16.1,34.1,0,0.173501577581177,0.837067474325446,Normal,Calmo,Normal,2,1,1,1.91221863191537
84892,41,72,550.4,9,-1.7,0.1,1.70293863659264,8.9,870,-5.3,21.4,0,0.16479571115315,0.802028060178353,Normal,Calmo,Normal,2,1,1,2.20159936072165
84893,41,73,537.6,4,-1.6,0,1.6,8.5,823,-3.1,2.2,0,0.169227053140097,0.802028060178353,Normal,Calmo,Normal,2,1,1,2.11108452019506
84973,41,153,2086.4,8,2.4,0,2.4,100,1862,-2.3,16.1,0.33,0.2502787456446,2.57221218494256,Agressivo,Calmo,Agressivo,2,3,3,4.24539590009034
84974,41,154,2880,14,1.9,-0.2,1.91049731745428,100,2481,-14.6,12.3,0.33,0.156354152434028,2.58112802514231,Agressivo,Calmo,Agressivo,2,3,3,2.98765312774689
84975,41,155,4544,22,2.5,-0.3,2.51793566240283,100,3585,-15,0.4,0.364833333333333,0.277315426935203,2.57221218494256,Agressivo,Calmo,Agressivo,2,3,3,4.61942889761626
84976,41,156,4480,29,1.9,-0.7,2.02484567313166,100,3448,-23.3,8.3,0.348088888888889,0.179570957796185,2.53849890340464,Agressivo,Calmo,Agressivo,2,3,3,3.70964281602349
84977,41,157,4416,35,1.8,-1.4,2.28035085019828,100,3552,-29.5,6.2,0.3608,0.22241969968193,2.49974091895583,Agressivo,Calmo,Agressivo,2,3,3,4.03231747005195
84978,41,158,5299.2,41,1.7,-1.4,2.20227155455452,100,4072,-16.8,12.7,0.424355555555556,0.242015764207172,2.49974091895583,Agressivo,Calmo,Agressivo,2,3,3,4.94905156544268
84979,41,159,4262.4,46,1.3,-0.4,1.36014705087354,100,3316,-5.3,11.5,0.331955555555556,0.409783004606415,2.45569938353896,Agressivo,Normal,Agressivo,2,3,3,2.6083989905796
84980,41,160,4185.6,50,1.3,-0.1,1.30384048104053,100,3381,-1.1,4.2,0.3399,0.439086537824617,2.40608418053506,Agressivo,Normal,Agressivo,2,3,3,2.55806414805874
84981,41,161,4569.6,55,1.3,0,1.3,100,3650,0.1,1.2,0.372777777777778,0.491554054054055,2.35054238983782,Agressivo,Normal,Agressivo,2,3,3,3.14090783873098
84982,41,162,4902.4,59,1.2,0.2,1.21655250605964,84.5,3898,6.6,6.5,0.320588888888889,0.512555721740463,2.28864256495501,Agressivo,Normal,Agressivo,2,3,3,3.47512536003574
84983,41,163,1548.8,61,0,-0.1,0.1,16.9,3314,-3.9,10.5,0.00171111111111111,0.437272727272727,0.64305304623564,Agressivo,Normal,Normal,2,2,2,2.86144041425934
84984,41,164,3571.2,63,0.5,-0.5,0.707106781186548,81.7,3038,-2.4,1.5,0.232596774193548,0.49624758220503,0.677837427471394,Agressivo,Normal,Normal,2,2,3,1.30001050231549
84985,41,165,3174.4,66,0.4,-0.2,0.447213595499958,100,2547,-1.8,0.6,0.33,0.56168,0.577157772284799,Agressivo,Normal,Normal,2,2,3,1.67912240805071
84986,41,166,3097.6,68,0.4,-0.2,0.447213595499958,83.6,2496,-3.8,2,0.242709677419355,0.596473988439308,0.577157772284799,Agressivo,Normal,Normal,2,2,3,1.20707085912712
84987,41,167,1664,69,0,-1.2,1.2,24,2241,-17.1,13.3,0,0.612154696132597,0.577157772284799,Normal,Normal,Normal,3,2,2,2.13666156596478
84988,41,168,3340.8,70,0.2,-2.3,2.30867927612304,94.4,2605,-14.7,2.4,0.300193548387097,0.726756756756757,0.577157772284797,Agressivo,Agressivo,Normal,2,3,3,3.04896354415005
84989,41,169,3468.8,72,0.4,-1.5,1.552417469626,100,2661,-6.4,8.3,0.33,0.648059086904795,0.577157772284798,Agressivo,Normal,Normal,2,2,3,1.98849579689155
84990,41,170,3340.8,73,0.4,-1.2,1.26491106406735,100,2582,-12.4,6,0.33,0.667410926365796,0.577157772284798,Agressivo,Agressivo,Normal,2,3,3,1.6403439861558
84991,41,171,2483.2,74,0.1,-1,1.00498756211209,48.4,2574,-1.6,10.8,0.0553548387096774,0.679919447640966,0.643053046235636,Agressivo,Agressivo,Normal,2,3,3,1.96523580622264
84992,41,172,499.2,73,-0.4,-0.8,0.894427190999916,8,2090,-11.3,9.7,0,0.667410926365796,0.686258091051073,Normal,Agressivo,Normal,2,2,2,1.52250503296976
84993,41,173,2496,73,0.1,-1.1,1.10453610171873,63.9,2236,-1.8,9.5,0.137854838709677,0.667410926365796,0.525050613606552,Agressivo,Agressivo,Normal,2,3,3,1.45266700478828
84994,41,174,3417.6,74,0.3,-0.1,0.316227766016838,100,2731,-3,1.2,0.33,0.679919447640966,0.491139876707787,Agressivo,Agressivo,Calmo,2,3,3,2.04347375139966
84995,41,175,3404.8,75,0.4,-0.4,0.565685424949238,89.7,2727,-3.2,0.2,0.275177419354839,0.692067039106145,0.525050613606552,Agressivo,Agressivo,Normal,2,3,3,1.45506302766518
84996,41,176,896,74,-0.3,-0.5,0.58309518948453,7.1,2371,-1.4,1.8,0,0.679919447640966,0.535877538529695,Normal,Agressivo,Normal,2,2,2,1.35977575406982
84997,41,177,614.4,72,-0.4,-0.3,0.5,9.9,1887,-0.9,0.5,0,0.654471744471744,0.535877538529694,Normal,Normal,Normal,3,2,2,1.00170749534863
84998,41,178,729.6,69,-0.9,0.1,0.905538513813742,9.4,1848,2.3,3.2,0,0.612154696132597,0.525050613606554,Normal,Normal,Normal,3,2,2,1.26346827027575
84999,41,179,601.6,63,-2,0,2,8.5,1687,-1,3.3,0,0.742692307692307,0.934334414625712,Normal,Agressivo,Normal,2,2,2,3.30171519041974
85000,41,180,153.6,56,-2.2,0.1,2.20227155455452,6.6,1327,2.3,3.3,0,0.650530011556702,0.934334414625712,Normal,Normal,Normal,3,2,1,3.57875493047122
85001,41,181,384,48,-2.2,0.2,2.20907220343745,6.6,1105,-1.1,3.4,0,0.45660721158151,0.890266629830521,Normal,Normal,Normal,3,2,1,3.41366689661879
85002,41,182,345.6,41,-2.2,0,2.2,6.6,1043,-1.6,0.5,0,0.241497659906396,0.83017791293286,Normal,Calmo,Normal,2,1,1,3.31436943302151
85003,41,183,371.2,34,-2.2,0,2.2,6.6,905,-0.9,0.7,0,0.210837887067395,0.89026662983052,Normal,Calmo,Normal,2,1,1,3.26085883637664
85004,41,184,384,26,-2.4,0.1,2.40208242989286,6.6,880,3.6,4.5,0,0.250750140384582,0.89026662983052,Normal,Calmo,Normal,2,1,1,3.58456393993349
85005,41,185,358.4,18,-2.5,0.1,2.50199920063936,7.1,839,0.5,3.1,0,0.273694279987491,0.890266629830522,Normal,Calmo,Normal,2,1,1,3.78337275162651
85006,41,186,460.8,15,-0.1,0,0.1,7.5,958,0.7,0.2,0,0.152950819672131,1.53077243514943,Normal,Calmo,Agressivo,2,1,1,1.43359096685114
85007,41,187,409.6,14,-0.2,0,0.2,7.1,902,0.7,0,0,0.152950819672131,1.53451974169944,Normal,Calmo,Agressivo,2,1,1,1.31271253903144
85008,41,188,409.6,12,-1,0.1,1.00498756211209,7.5,866,4.7,4,0,0.153133282507582,1.53451974169944,Normal,Calmo,Agressivo,2,1,1,0.997605666955085
85009,41,189,473.6,8,-1.7,0.1,1.70293863659264,8.5,824,1.8,2.9,0,0.16479571115315,1.45379931874134,Normal,Calmo,Agressivo,2,1,1,2.25240181438404
85010,41,190,460.8,2,-1.3,0,1.3,8,805,1.6,0.2,0,0.164925373134328,1.45774450732109,Normal,Calmo,Agressivo,2,1,1,1.6745259437702
85087,41,267,1062.4,2,1.4,0,1.4,19.3,1248,4.1,2.3,0,0.169227053140097,0.643053046235639,Normal,Calmo,Normal,2,1,1,1.90434435727592
85088,41,268,1548.8,8,1.6,0,1.6,18.3,1741,3.5,0.6,0,0.169227053140097,1.37251618210215,Normal,Calmo,Agressivo,2,1,1,2.63735125495888
85089,41,269,1548.8,12,1,0,1,16.9,2044,2,1.5,0,0.152950819672131,1.42184378310579,Normal,Calmo,Agressivo,2,1,2,2.23620815102559
85090,41,270,1792,16,1.1,0.1,1.10453610171873,21.1,1886,17.2,15.2,0,0.156945249163477,1.42184378310579,Normal,Calmo,Agressivo,2,1,1,2.34302443833803
85091,41,271,1971.2,20,1.1,0.5,1.20830459735946,21.1,2083,44.4,27.2,0,0.161097401317754,1.42184378310579,Normal,Calmo,Agressivo,2,1,2,2.70415797320584
85092,41,272,1126.4,23,0.3,1.3,1.33416640641263,12.7,2009,74.1,29.7,0,0.166355554079887,1.39328160017722,Normal,Calmo,Agressivo,2,1,1,2.29814608597894
85093,41,273,921.6,24,0.1,1.7,1.70293863659264,11.3,1629,87.1,13,0,0.16479571115315,1.39328160017722,Normal,Calmo,Agressivo,2,1,1,2.30622713266623
85094,41,274,1395.2,26,0.4,1.9,1.94164878389476,19.3,1861,83.2,3.89999999999999,0,0.164925373134328,1.33862166220185,Normal,Calmo,Agressivo,2,1,1,3.16555543630222
85095,41,275,2035.2,29,0.7,2,2.11896201004171,26.3,2031,70,13.2,0,0.206208773585316,1.2726386418523,Normal,Calmo,Agressivo,2,1,2,3.90790940400792
85096,41,276,2112,31,0.7,1.9,2.02484567313166,26.3,2077,48.5,21.5,0,0.179570957796185,1.19345594474669,Normal,Calmo,Agressivo,2,1,2,3.81483360101632
85097,41,277,1856,34,0.6,0.9,1.0816653826392,22.1,2029,21.7,26.8,0,0.164925373134328,1.17893058476534,Normal,Calmo,Agressivo,2,1,2,2.2017830557764
85098,41,278,1856,36,0.6,0.7,0.921954445729289,27.7,1822,10.3,11.4,0,0.160769230769231,0.677837427471394,Normal,Calmo,Normal,2,1,2,1.84659874480407
85099,41,279,2060.8,38,0.7,0,0.7,47.4,1853,-0.6,10.9,0.0500322580645161,0.156772486772487,0.643053046235638,Agressivo,Calmo,Normal,0,0,2,2.46748299483758
85100,41,280,2995.2,41,0.7,0,0.7,99.6,2546,0.1,0.7,0.327870967741935,0.166009852216749,0.5771577722848,Agressivo,Calmo,Normal,0,0,3,1.46774910365198
85101,41,281,3827.2,45,1.3,0.1,1.30384048104053,100,3079,2.2,2.1,0.33,0.37648108060604,0.479303441507068,Agressivo,Normal,Calmo,0,0,3,2.05564425692308
85102,41,282,4172.8,50,1.3,0.2,1.31529464379659,100,3367,0.4,1.8,0.338188888888889,0.443377259513855,0.479303441507068,Agressivo,Normal,Calmo,0,0,3,2.54440424089544
85103,41,283,4608,55,1.3,0,1.3,100,3665,0.4,0,0.374611111111111,0.491554054054055,0.428702030823758,Agressivo,Normal,Calmo,0,0,3,3.19038642592851
85104,41,284,5120,60,1.3,0.1,1.30384048104053,100,3961,6.7,6.3,0.410788888888889,0.563135498447192,0.49113987670779,Agressivo,Normal,Calmo,0,0,3,3.94805405511102
85105,41,285,5171.2,64,1,0.2,1.01980390271856,100,3908,2.7,4,0.404311111111111,0.520397111913358,0.49113987670779,Agressivo,Normal,Calmo,0,0,3,3.86645815677424
85106,41,286,4313.6,68,0.9,0.6,1.0816653826392,100,3460,5.1,2.4,0.349555555555556,0.596473988439308,0.525050613606557,Agressivo,Normal,Normal,2,2,3,2.69728971791216
85107,41,287,4582.4,71,0.9,0,0.9,100,3539,-1.3,6.4,0.359211111111111,0.641019108280255,0.525050613606557,Agressivo,Normal,Normal,2,2,3,2.99813010991008
85108,41,288,5465.6,74,1,0.2,1.01980390271856,100,3647,5,6.3,0.372411111111111,0.679919447640966,0.535877538529699,Agressivo,Agressivo,Normal,2,3,3,3.89144350404851
85109,41,289,5798.4,78,0.8,0.8,1.13137084989848,100,3740,0.2,4.8,0.383777777777778,0.725086561347773,0.525050613606558,Agressivo,Agressivo,Normal,2,3,3,4.34473300197354
85110,41,290,4480,80,0.4,-0.4,0.565685424949238,100,3023,-5.5,5.7,0.33,0.749207920792079,0.686258091051078,Agressivo,Agressivo,Normal,2,3,3,2.66440979107163
85111,41,291,3520,81,0.2,-0.4,0.447213595499958,100,2798,0.8,6.3,0.33,0.747058823529411,0.686258091051077,Agressivo,Agressivo,Normal,2,3,3,2.08757330748604
85112,41,292,3520,82,0.2,-0.3,0.360555127546399,100,2820,-1.2,2,0.33,0.744886731391586,0.710921891552896,Agressivo,Agressivo,Normal,2,3,3,2.21545493748925
85113,41,293,3532.8,83,0.2,0,0.2,100,2855,0,1.2,0.33,0.742692307692307,0.710921891552896,Agressivo,Agressivo,Normal,2,3,3,2.45048392595213
85114,41,294,3750.4,84,0.3,-0.1,0.316227766016838,100,2897,-1.4,1.4,0.33,0.740476190476191,0.710921891552896,Agressivo,Agressivo,Normal,2,3,3,2.43327938197208
85115,41,295,3852.8,85,0.3,0,0.3,100,2941,0.6,2,0.33,0.738238993710692,0.718955162260605,Agressivo,Agressivo,Normal,2,3,3,2.54065867414911
85116,41,296,2624,86,0,0,0,40.9,2953,1.1,0.5,0.0154354838709677,0.735981308411215,0.718955162260605,Agressivo,Agressivo,Normal,2,3,3,3.25459069353993
85117,41,297,524.8,85,-0.4,0.1,0.412310562561766,8.9,2394,2.7,1.6,0,0.738238993710692,0.710921891552896,Normal,Agressivo,Normal,2,2,2,1.79802728357774
85118,41,298,729.6,84,-0.3,0.3,0.424264068711929,9.9,2243,1.2,1.5,0,0.740476190476191,0.710921891552896,Normal,Agressivo,Normal,2,2,2,1.56060698289089
85119,41,299,704,82,-0.5,0,0.5,9.9,2190,0.4,0.8,0,0.744886731391586,0.710921891552894,Normal,Agressivo,Normal,2,2,2,1.45744036964083
85120,41,300,332.8,79,-1,-0.1,1.00498756211209,8.9,2113,0.7,0.3,0,0.738119312436804,0.49113987670779,Normal,Agressivo,Calmo,2,1,2,1.879007980077
85121,41,301,0,76,-1,0,1,9.4,2016,1.5,0.8,0,0.703913043478261,0.428702030823759,Normal,Agressivo,Calmo,2,1,2,1.97578952973437
85122,41,302,0,74,-0.7,0.1,0.707106781186547,8.9,1937,1.9,0.4,0,0.679919447640966,0.491139876707789,Normal,Agressivo,Calmo,2,1,2,1.64236076113084
85123,41,303,0,70,-1.5,0.2,1.51327459504216,8.5,1843,1.6,0.3,0,0.628596502769552,0.718955162260598,Normal,Normal,Normal,3,2,2,2.63750136968747
85124,41,304,0,65,-1.5,0.2,1.51327459504216,7.5,1723,1.6,0,0,0.630795759317376,0.71092189155289,Normal,Normal,Normal,3,2,2,2.61036779664785
85125,41,305,0,60,-1.5,0.2,1.51327459504216,7.1,1589,1.6,0,0,0.630795759317376,0.710921891552889,Normal,Normal,Normal,3,2,2,2.62311158273016
85126,41,306,192,55,-1.6,0.3,1.62788205960997,6.1,1176,1.7,0.0999999999999999,0,0.594670736786321,0.710921891552887,Normal,Normal,Normal,3,2,1,2.61709832402779
85127,41,307,358.4,50,-1.6,0.2,1.61245154965971,6.1,1198,0.9,0.8,0,0.504095322817682,0.710921891552886,Normal,Normal,Normal,3,2,1,2.43325377655202
85128,41,308,332.8,46,-0.8,0.2,0.824621125123532,6.1,1155,0.8,0.1,0,0.227079796264856,0.686258091051066,Normal,Calmo,Normal,2,1,1,1.43650564351296
85129,41,309,307.2,40,-2.3,0.2,2.30867927612304,6.1,995,1.7,0.9,0,0.229081945715118,0.802028060178346,Normal,Calmo,Normal,2,1,1,3.51812413870724
85130,41,310,345.6,32,-2.5,0.2,2.50798724079689,6.6,892,1.3,0.4,0,0.275049523861245,0.890266629830511,Normal,Calmo,Normal,2,1,1,3.85230372713812
85131,41,311,345.6,24,-2.6,0.2,2.60768096208106,6.6,848,0,1.3,0,0.298075764971592,0.890266629830512,Normal,Calmo,Normal,2,1,1,4.01452326926208
85132,41,312,396.8,16,-2.4,0.2,2.40831891575846,7.5,868,0,0,0,0.252165571433076,0.934334414625705,Normal,Calmo,Normal,2,1,1,3.60337228339144
85133,41,313,473.6,11,-0.8,0.1,0.806225774829855,7.5,859,-1.7,1.7,0,0.152950819672131,1.11894515069811,Normal,Calmo,Agressivo,2,1,1,0.881244008014821
85134,41,314,435.2,8,-0.7,0.1,0.707106781186547,7.5,814,1.2,2.9,0,0.152950819672131,1.17404886365223,Normal,Calmo,Agressivo,2,1,1,0.939080696688601
85135,41,315,409.6,5,-0.9,0.1,0.905538513813742,7.1,815,1.1,0.0999999999999999,0,0.152950819672131,1.17404886365223,Normal,Calmo,Agressivo,2,1,1,1.14132112613722
85136,41,316,409.6,2,-0.9,0.1,0.905538513813742,8,762,0.7,0.4,0,0.152950819672131,1.17404886365224,Normal,Calmo,Agressivo,2,1,1,1.2616797920084
85210,41,390,1548.8,4,2.1,0.1,2.10237960416286,39.5,1561,8,7.2,0.00798387096774194,0.17932013093263,1.28610609247128,Agressivo,Calmo,Agressivo,2,3,1,3.72298299637215
85211,41,391,1536,11,1.5,0.1,1.50332963783729,16.9,1995,0.2,7.8,0,0.173501577581177,1.51947506720486,Normal,Calmo,Agressivo,2,1,1,2.64931469682959
